Bank,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23
SBNY.PK,-0.091478125,-0.070259796,0.05071401,0.012562445,-0.02053254,-0.074666667,-0.037463977,0.014720559,-0.029177936,0.017813423,0.243447246,0.001934494,0.04873502,-6.35E-05,-0.057901086,-0.066985646,0.033008306,0.003565935,-0.034487564,-0.073892337,-0.002337541,0.015385817,0.055918775,-0.000145688,0.121958327,-0.050714286,-0.029003352,-0.104262064,0.002674007,0.003059063,-0.142086331,0.054963084,-0.00777605,-0.043016371,0.122202002,-0.166382875,0.238303667,0.066373419,-0.056644078,0.031232919,-0.132656924,0.054910519,0.054783184,-0.084810921,0.022031719,-0.007549069,0.042596349,0.107409209,0.038650172,-0.118331102,-0.357394085,0.333250404,-0.039839522,0.038966087,-0.041058736,-0.053642836,-0.144697516,-0.0271117,0.389521922,0.205900704,0.221006726,0.321750711,0.0355409,0.112383901,-0.006997734,-0.016416416,-0.076043151,0.142573908,0.049936375,0.093800499,0.015042643,0.070029772,-0.058243423,0.132160326,-0.149033025,-0.174588572,-0.107244582,-0.171359874,0.035489091,-0.060408471,-0.133975682,0.04986755,-0.120040371,-0.174050179,0.11916334,-0.107793718,-0.998409387,-0.491256831,0.291084855,0.747088186,-0.761904762,0.1,-0.563636364,-0.5375,3.504504505,31.018
SBSI.N,-0.062031631,0.039502907,0.113151119,0.120444953,0.060065007,0.04849101,-0.010672706,0.073880349,-0.020395732,0.01367308,0.180890722,-0.020795438,-0.093177585,0.031323164,-0.047118925,0.034256776,-0.038767522,0.073095836,-0.006010299,-0.059314735,0.112947663,-0.026127591,0.022903364,-0.06961328,0.019299297,-0.027090001,0.040119743,0.002590688,-0.019523404,-0.013762821,0.018111656,0.038203546,-0.022471896,-0.089655182,0.077978322,-0.069733374,0.039055122,0.052440131,-0.042914733,0.057177256,-0.072872198,-0.005833599,0.06917853,-0.048815738,0.035833617,0.009967739,0.020021151,0.057818262,-0.055465806,-0.08152793,-0.056797029,0.000658118,-0.072673462,-0.017021265,-0.000721508,-0.005234663,-0.113409549,0.103561199,0.092259716,0.055442184,0.010957127,0.102327081,0.11364951,0.042586335,0.066998741,-0.107609697,-0.057284869,0.045782474,0.015919333,0.079132936,-0.012448725,0.02625767,0.001912955,-0.005011943,-0.020628439,-0.040166556,0.02908905,-0.072154723,0.067343668,-0.056584872,-0.061571115,-0.031674205,0.062511149,-0.009631255,0.052514596,0.008183719,-0.130662481,-0.04427709,-0.164828245,-0.012830186,0.269495427,-0.093646511,-0.046511635,-0.069686412,0.028048136,0.14181553
SFNC.OQ,-0.137266355,-0.070412999,0.094197621,0.036165964,0.016702355,-0.027274642,-0.005088232,0.092274211,-0.005778043,-0.011022044,0.224924012,0.028122415,-0.032180209,-0.044056525,-0.040869565,-0.009066183,-0.07136322,0.042364532,0.031190926,-0.043079743,0.109195402,-0.003454231,0.003466205,-0.013816926,0.030647986,-0.033135089,0,0.061511424,0.059602649,-0.065625,-0.003344482,0.060402685,-0.068037975,-0.090662139,0.097834205,-0.179251701,0.025279735,0.084478577,-0.08758852,0.037173203,-0.101614809,0.019728189,0.107050731,-0.067961165,0.0375,-0.03935743,0.08319398,0.033963721,-0.104889884,-0.108423686,-0.139382601,0.016304348,-0.082887701,-0.002332362,-0.030391584,0.028933092,-0.071177504,0.07158625,0.147733961,0.107179487,0.14404817,0.185425101,0.013319672,-0.039433771,0.070175439,-0.038032787,-0.072256305,0.067229978,0.017555938,0.011163735,-0.026095684,0.016145654,-0.033130494,-0.002797203,-0.080645161,-0.08962624,0.077084206,-0.173084403,0.117121355,-0.006736842,-0.076303518,0.095456631,-0.02764977,-0.07022835,0.033827618,-0.003585836,-0.213225371,-0.044596913,-0.026331538,0.060233559,0.170434783,-0.117384844,-0.048260382,-0.162146226,0.125263899,0.240775485
SFST.OQ,0.002212389,-0.005739514,0.0839254,0.04465383,0.003921569,-0.05859375,0.122821577,0.047302291,-0.026817219,-0.037345903,0.156308851,0.172638436,-0.016666667,-0.053672316,-0.025373134,0.032159265,0.014836795,0.083333333,-0.005398111,-0.040705563,0.028288543,0.060522696,0.112840467,-0.038461538,0.055757576,-0.032146958,0.055753262,0.030337079,0.031624864,-0.065539112,-0.005656109,-0.053469852,-0.055288462,-0.086259542,0.050960735,-0.150238474,0.122232616,0.058627396,-0.111023622,0.08680248,-0.032056506,0.099073814,0.041368744,-0.064001962,0.044013623,0.011543287,0.062515505,-0.007938361,-0.080960226,-0.023815621,-0.255771249,0.027846317,-0.003429355,-0.046455609,-0.119451462,0.06147541,-0.067567568,0.111387164,0.18852459,0.10815047,0.13437058,0.097256858,0.065454545,0.098549488,0.037475728,-0.042485495,-0.031860829,0.029275187,0.049431149,0.006915888,0.086504548,0.067657611,-0.06224996,-0.026279863,-0.109008062,-0.101101495,-0.013129103,-0.033481153,0.026611608,-0.036648045,-0.033634887,0.072491599,0.107878245,-0.075757576,-0.08,-0.043715847,-0.237267081,-0.101628664,-0.167150109,0.077492381,0.219393939,-0.068588469,-0.041622199,0.002227171,0.088148148,0.262763785
SHBI.OQ,0.049632353,-0.013134851,0.062999113,-0.020033389,-0.06132879,0.066243194,0.000851064,-0.011054422,0.012897678,0.084040747,0.092404072,0.093189964,0.055081967,0.079552517,-0.037996546,-0.007181329,-0.039783002,0.032642812,0.02674772,-0.023682652,0.00970285,-0.011411411,0.058323208,-0.041331803,0.091017964,-0.06586169,0.108108108,-0.040827147,0.043670536,0.007415254,0.015772871,-0.027432712,-0.051623204,-0.095398429,-0.007444169,-0.09125,0.024759285,0.05704698,-0.053333333,0.061703555,-0.030322173,0.064495114,0.003671971,-0.063414634,0.003255208,0.012978585,0.072389494,0.037037037,-0.063940092,-0.042461538,-0.302699229,0.023041475,-0.099099099,0.109,-0.164111812,0.051779935,0.126153846,-0.014571949,0.280036969,0.054151625,-0.092465753,0.154716981,0.112418301,-0.010575793,0.020783848,-0.025596277,0.035223881,0.020761246,0.001694915,0.042301184,0.060606061,0.06377551,-0.05323741,0.067882472,-0.028462998,-0.017089844,0.00496771,-0.08551656,0.059459459,-0.028061224,-0.090813648,0.151270208,-0.001504514,-0.124560522,0.002868617,-0.02402746,-0.162954279,-0.070028011,-0.152108434,0.026642984,0.029411765,-0.068907563,-0.050541516,-0.024714829,0.16374269,0.193467337
SNV.N,-0.057134033,-0.12905339,0.087250846,0.077827741,0.03241335,-0.09884986,0.050017247,0.086727989,-0.01662636,0.016600061,0.170547324,0.06122449,0.014605648,0.012955854,-0.028422549,0.019015115,-0.022009569,0.082191781,-0.017179024,-0.031278749,0.09354226,0.017151541,0.059338314,-0.034051985,0.051105549,-0.021631276,0.012981744,0.046655987,0.035201837,-0.023655517,-0.064546659,0.012950223,-0.085297643,-0.179733566,0.006656017,-0.153927532,0.107221007,0.120271033,-0.134072581,0.072759022,-0.132935431,0.095118899,0.090571429,-0.068902279,0.006190208,-0.052852349,0.124594036,0.029141507,-0.106632653,-0.171330668,-0.394900069,0.196469248,-0.086625416,0.069828035,-0.018509498,0.085359801,-0.032007316,0.228153047,0.214230769,0.025340513,0.149212234,0.137365591,0.081304656,0.024262295,0.048228767,-0.106677524,-0.067912489,0.053789731,0.018329466,0.06151743,-0.027902983,0.056966218,0.03948193,0.058078778,-0.069325736,-0.152244898,0.026721233,-0.154747948,0.120110957,-0.005448242,-0.065986056,0.062383364,0.057214555,-0.108711132,0.117177097,-0.003337306,-0.262616599,-0.000973078,-0.120454545,0.11664821,0.120661157,-0.086725664,-0.102067183,-0.062230216,0.181051016,0.22279961
SRCE.OQ,-0.021056041,0.007610854,0.045648604,0.081658291,-0.015969803,-0.044260844,0.037665946,0.052960428,0.008618254,-0.03179717,0.138888889,0.134654472,0.010076131,0.035468854,0.005138086,0.028966986,-0.057131029,0.052469813,0.024196913,-0.049490835,0.088493679,0.01003937,0.002728513,-0.038872692,0.057431749,-0.056798623,0.026358475,0.027261952,0.022692308,0.004701015,0.058581321,-0.010077793,-0.06018932,-0.114595211,0.037990985,-0.165839537,0.125433813,0.047356828,-0.055520505,0.042752171,-0.065556267,0.060329068,0.011853448,-0.054952077,0.030651341,0.119177783,0.004493943,0.00914219,-0.090400925,-0.108921382,-0.228775268,0.070921986,-0.004031097,0.028620989,-0.069139966,0.040157005,-0.10478955,0.085927367,0.114362496,0.079849946,-0.023573201,0.127573062,0.07234618,0.000210172,0.039504097,-0.060844957,-0.014421007,0.026424984,0.005106383,0.022015241,-0.042046396,0.072432432,0.005645161,-0.031876504,-0.042244771,-0.064432432,0.086665126,-0.034453424,0.062114537,-0.021360431,-0.018859928,0.256155508,-0.018225585,-0.070227671,-0.073460162,0.012807481,-0.133881975,-0.034067207,-0.013195777,0.019450523,0.118530885,-0.047121535,-0.058178563,0.083867902,0.05940377,0.136974964
STBA.OQ,-0.123621025,-0.066271751,0.021411578,-0.003493789,0.007791196,-0.054889834,0.042535787,0.127893291,0.008347826,0.082787168,0.127429118,0.103136479,-0.036372951,-0.053960659,-0.027816802,0.039306358,-0.072024472,0.07461792,0.056330173,-0.051214361,0.101279911,0.033097524,0.021276596,-0.046695402,0.013815624,-0.022299306,0.012164217,0.068602904,0.058341143,-0.042727474,0.035152636,0.042448615,-0.070724389,-0.074953875,0.053851907,-0.10480246,0.015327696,0.077043207,-0.044707588,0.013913483,-0.059381238,-0.005835544,0.015741729,-0.101129498,0.067504383,0.030796606,0.001726198,0.068133616,-0.067014147,-0.12556531,-0.168846973,-0.022327965,-0.167353051,0.054406475,-0.08315565,-0.060697674,-0.124040604,0.118711136,0.131379485,0.10942385,0.022544283,0.137007874,0.159972299,-0.01641791,0.029742033,-0.077512526,-0.059105431,0.01188455,-0.011073826,0.036986766,-0.021269634,0.053828151,-0.022525381,0.009087958,-0.048568672,-0.044624746,0.04069356,-0.067324039,0.127962085,-0.042016807,-0.011133603,0.290003412,-0.010314732,-0.086584714,0.064365126,0.024189115,-0.155931294,-0.124642289,-0.025790047,0.013795675,0.161456418,-0.102913236,-0.044122838,-0.048744461,0.086568323,0.193997856
SYBT.OQ,0.034135998,-0.044268172,0.031593077,0.049571724,0.076779896,-0.027557699,0.046404534,0.080230196,0.032905045,0.034587379,0.208211144,0.139563107,-0.045793397,-0.013392857,-0.080316742,0.008610086,-0.117073171,0.074585635,-0.07840617,-0.029288703,0.091954023,-0.006578947,0.054304636,-0.052763819,-0.046419098,-0.02364395,0,0.066951567,0.060080107,-0.039042821,0,0.014416776,-0.062015504,-0.126446281,-0.011352886,0.046251994,0.053963415,0.030373156,-0.050814149,0.015971606,-0.029694323,0.084608461,0.058091286,-0.050980392,0.010743802,0.088579995,0.036304457,-0.00797294,-0.056502679,-0.09808983,-0.172009159,0.142067058,0.02996368,0.181310608,-0.02761194,0.098234843,-0.207081295,0.12279671,0.042386185,0.016064257,0.116600791,0.090044248,0.036330424,0.00195848,0.050430023,-0.053033122,-0.063863234,0.08270361,0.137068631,0.044330776,-0.023183673,0.067691793,-0.067313713,-0.102551192,-0.010660183,-0.011720227,0.128538638,0.013898305,0.155967904,-0.041793203,0.026411108,0.14968387,-0.053331628,-0.122129154,-0.07725454,-0.023849233,-0.057919016,-0.118607182,-0.137860082,0.082816229,0.053780031,-0.042041414,-0.142139738,-0.004581318,0.12810023,0.167044424
TBBK.OQ,-0.293563579,0.06,0.199161426,-0.008741259,0.19047619,-0.108148148,-0.119601329,0.167924528,0.037156704,-0.029595016,0.110754414,0.13583815,-0.237913486,-0.135225376,-0.015444015,0.264705882,-0.051162791,0.238562092,0.022427441,0.012903226,0.053503185,0.016928658,0.149821641,0.021716649,0.069838057,0,0.021759697,-0.041666667,0.093719807,-0.075971731,-0.071701721,0.032955716,-0.043868395,0.094890511,-0.052380952,-0.2,0.065326633,0.069575472,-0.109151047,0.263613861,-0.128305583,0.002247191,0.085201794,-0.056818182,0.084337349,0.101010101,0.017431193,0.169522092,-0.087895143,0.02874049,-0.501232539,0.148270181,0.262553802,0.113636364,-0.037755102,0.007423118,-0.090526316,0.111111111,0.229166667,0.156779661,0.228571429,0.208706023,0.022200296,0.071669884,0.091646026,-0.050742574,0.015645372,0.055198973,0.032035685,0.200392927,-0.074631751,-0.104704634,0.178190439,-0.017437961,-0.033105802,-0.199082245,-0.081974438,-0.062890062,0.260245902,-0.035772358,-0.073355818,0.25477707,0.086656998,-0.053053053,0.195560254,0.019451813,-0.194854004,0.145780969,-0.032905045,0.058003889,0.160796325,-0.031398417,-0.06020158,0.033333333,0.094249649,-0.011535504
TCBI.OQ,-0.277620397,-0.094397759,0.187132694,0.193850964,0.118288957,-0.087431694,0.038066724,0.081994232,0.045696877,0.079752367,0.226812816,0.07766323,0.052295918,0.080606061,-0.063937185,-0.088076693,-0.035479632,0.054495913,0.012273902,-0.052329292,0.155555556,0.002913753,0.049970947,-0.0160487,0.066366704,-0.048523207,-0.003325942,0.097330367,-0.023314749,-0.050337312,-0.007650273,-0.02092511,-0.070303712,-0.2107683,-0.085390158,-0.143647335,0.140536308,0.047365711,-0.105521874,0.185748306,-0.114784489,0.071029668,0.025419586,-0.143810583,0.014291017,-0.010795974,0.06918239,-0.017820069,-0.031883037,-0.143377001,-0.529099405,0.253044655,-0.036717063,0.153587444,0.076125688,-0.024984949,-0.038900895,0.445550916,0.242222222,0.064400716,0.01210084,0.265360345,-0.069291339,-0.032289904,0.003642722,-0.078252033,-0.008032761,0.079549063,-0.117223121,0.009663446,-0.070627063,0.06977983,0.0406639,0.062200957,-0.139489489,-0.103821323,0.100661994,-0.06881302,0.113601824,0.0069942,0,0.016432323,-0.000166667,0.005334222,0.095506549,0.002421674,-0.260757965,0.026348039,-0.058706468,0.088794926,0.239805825,-0.022083007,-0.056694427,-0.065195246,-0.003269161,0.17766035
TCBK.OQ,-0.070335277,-0.027832223,0.020967742,0.063191153,0.046062407,-0.019886364,-0.057246377,0.039200615,-0.009985207,-0.016809862,0.18768997,0.093410109,0.078700995,-0.014646054,-0.022020369,-0.001970166,-0.016356458,0.007740826,0.049786629,-0.035772358,0.145306352,0.016441718,0.014727185,-0.099214847,-0.023243529,0.010005408,-0.003480589,0.004030091,0.041477121,-0.037769784,0.036582109,0.001545595,-0.006687243,-0.067322631,0.067462521,-0.121196359,0.1163066,0.066277837,-0.023122824,0.015780097,-0.065397144,0.013404826,-0.001322751,-0.063311258,0.02658371,0.036639118,0.027106032,0.055886158,-0.10806175,-0.070879121,-0.118273211,0.010060362,-0.05810093,0.073316884,-0.08045977,-0.011071429,-0.115565186,0.181298489,0.132388524,0.076923077,0.057256236,0.154691689,0.099837474,-0.023010344,0.036084702,-0.111991658,-0.073978394,0.003043368,0.097345133,0.009907834,-0.038101757,0.018975332,0.011871508,-0.001610306,-0.07764977,-0.061953535,0.207456724,0.006616674,0.047326906,-0.012761506,-0.053824963,0.296976484,-0.058884476,-0.06440367,-0.008629143,-0.000791296,-0.176598693,-0.138975715,-0.090756772,0.01965602,0.125903614,-0.081326913,-0.067268492,0.009990634,0.063987635,0.248402092
TFC.N,-0.13620736,-0.015309262,0.034514932,0.063420505,0.027981902,-0.020896344,0.035383335,0.044209391,-0.020259756,0.039236477,0.154336747,0.039116007,-0.017652065,0.043948926,-0.072998757,-0.034004476,-0.035433079,0.090276112,0.042061229,-0.025993252,0.018442193,0.048998715,0.003655569,0.006070411,0.110016083,-0.015220137,-0.041707878,0.014604151,-0.005681818,-0.039238095,0.007335448,0.01672899,-0.06039489,0.012772971,0.039462978,-0.152250489,0.126500462,0.044467213,-0.087110065,0.100365356,-0.086914063,0.050909091,0.04884999,-0.075295944,0.120041973,-0.005995878,0.031479736,0.029239766,-0.084339489,-0.105293775,-0.33159948,0.210116732,-0.014469453,0.020935291,-0.002396804,0.036038441,-0.019582582,0.10696452,0.102089269,0.032529082,0.001043188,0.187161317,0.023876404,0.016975309,0.041645591,-0.10165102,-0.019279279,0.048318942,0.027865405,0.082182438,-0.065542776,-0.012814028,0.07292912,-0.009551098,-0.088717454,-0.147266314,0.028748707,-0.046441496,0.064094455,-0.071923915,-0.070452605,0.028709233,0.045099353,-0.080751976,0.147803858,-0.049402713,-0.273695421,-0.04457478,-0.064763659,-0.0039383,0.094563427,-0.080373269,-0.063502455,-0.008738203,0.133286319,0.148724331
TFIN.OQ,-0.143636364,-0.032554848,0.158010241,0.003790272,0.010698553,-0.00373599,0.091875,0.094447624,0.037656904,-0.0625,0.153225806,0.219114219,0.034416826,-0.005545287,-0.040892193,-0.131782946,0.017857143,0.076754386,0.156822811,-0.007042254,0.143617021,-0.03875969,0.072580645,-0.052631579,0.222222222,0.063636364,0.006105006,-0.057038835,0.056628057,-0.007308161,-0.058895706,0.106910039,-0.100117786,-0.061256545,0.067484663,-0.224137931,0.025589226,0.111950098,-0.132270446,0.055120789,-0.094808126,0.034912718,0.074354561,-0.039090035,0.063354451,0.017560364,0.105084746,0.060234244,0.025249868,-0.131092868,-0.23235902,0.065769231,-0.114038253,-0.011405295,0.079522044,0.090076336,0.090336134,0.352922286,0.078566342,0.068441901,0.181050463,0.337635159,0.008996089,0.145238403,-0.055060363,-0.113432836,0.032457912,0.072528046,0.217830212,0.17147708,0.085677749,-0.064939144,-0.26536782,0.146776406,-0.062799043,-0.261433738,0.047523041,-0.139950509,0.161285166,-0.147832072,-0.122112744,-0.052437902,0.16038835,-0.182228916,0.140372417,0.091871523,-0.045850452,-0.105063727,-0.000769823,0.169491525,0.167819499,-0.09420392,0.008718667,-0.039203581,0.090281124,0.18137616
THFF.OQ,-0.027082731,-0.003025714,0.03823976,0.035662086,0.042619227,-0.008662673,0.045876545,0.06736295,-0.004892386,-0.014257611,0.142144647,0.152838417,-0.084280313,-0.039296783,0.022604954,0.027368426,-0.066598363,0.038419323,-0.026427079,-0.057546145,0.096774203,-0.002100837,0.047934353,-0.059128642,0.020948193,-0.073434128,-0.030303021,0.02764423,0.019883036,0.040137601,0.133406841,0.00097276,-0.024295427,-0.086454185,0.018098575,-0.140072826,0.032876706,0.070171208,-0.053627751,-0.01976192,-0.081127027,0.061591322,0.080926308,-0.064731634,0.070689648,0.009201747,0.007978119,0.033921305,-0.087270341,-0.042655168,-0.155944921,0.053380792,-0.011824327,0.049572645,-0.092562423,0.028716694,-0.086943868,0.105732469,0.09072583,0.025877983,-0.011840396,0.103933315,0.062057573,-0.017107314,0.025768545,-0.10048481,-0.018863282,0.009488135,0.040069255,0.019024968,0.014235706,0.042107686,-0.006644609,0.036088222,-0.069447429,-0.015249536,0.05537305,-0.010671392,0.049887624,-0.004708889,-0.028172046,0.073024994,-0.008661586,-0.041397948,-0.020899843,-0.021593945,-0.147212742,-0.078175027,-0.061070912,0.000924784,0.176778565,-0.038995027,-0.079248366,0.017746229,0.111595466,0.12496732
