symbol,year,fiscal_date,shares_outstanding,dec_price,market_cap
USB,2018,2018-09-30,1558029952,52.81,
USB,2018,2018-10-31,1558029952,52.27,
USB,2018,2018-11-30,1558029952,54.46,
USB,2018,2018-12-31,1558029952,45.7,
USB,2019,2019-01-31,1558029952,51.16,
USB,2019,2019-02-28,1558029952,51.69,
USB,2019,2019-03-31,1558029952,48.19,
USB,2019,2019-04-30,1558029952,53.32,
USB,2019,2019-05-31,1558029952,50.2,
USB,2019,2019-06-30,1558029952,52.4,
USB,2019,2019-07-31,1558029952,57.15,
USB,2019,2019-08-31,1558029952,52.69,
USB,2019,2019-09-30,1558029952,55.34,
USB,2019,2019-10-31,1558029952,57.02,
USB,2019,2019-11-30,1558029952,60.03,
USB,2019,2019-12-31,1558029952,59.29,
USB,2020,2020-01-31,1558029952,53.22,
USB,2020,2020-02-29,1558029952,46.44,
USB,2020,2020-03-31,1558029952,34.45,
USB,2020,2020-04-30,1558029952,36.5,
USB,2020,2020-05-31,1558029952,35.56,
USB,2020,2020-06-30,1558029952,36.82,
USB,2020,2020-07-31,1558029952,36.84,
USB,2020,2020-08-31,1558029952,36.4,
USB,2020,2020-09-30,1558029952,35.85,
USB,2020,2020-10-31,1558029952,38.95,
USB,2020,2020-11-30,1558029952,43.21,
USB,2020,2020-12-31,1558029952,46.59,
USB,2021,2021-01-31,1483502171,42.85,
USB,2021,2021-02-28,1483502171,50.0,
USB,2021,2021-03-31,1483502171,55.31,
USB,2021,2021-04-30,1483502171,59.35,
USB,2021,2021-05-31,1483502171,60.78,
USB,2021,2021-06-30,1483502171,56.97,
USB,2021,2021-07-31,1483502171,55.54,
USB,2021,2021-08-31,1483502171,57.39,
USB,2021,2021-09-30,1483502171,59.44,
USB,2021,2021-10-31,1483502171,60.37,
USB,2021,2021-11-30,1483502171,55.34,
USB,2021,2021-12-31,1483502171,56.17,
USB,2022,2022-01-31,1530978258,58.19,
USB,2022,2022-02-28,1530978258,56.54,
USB,2022,2022-03-31,1530978258,53.15,
USB,2022,2022-04-30,1530978258,48.56,
USB,2022,2022-05-31,1530978258,53.07,
USB,2022,2022-06-30,1530978258,46.02,
USB,2022,2022-07-31,1530978258,47.2,
USB,2022,2022-08-31,1530978258,45.61,
USB,2022,2022-09-30,1530978258,40.32,
USB,2022,2022-10-31,1530978258,42.45,
USB,2022,2022-11-30,1530978258,45.39,
USB,2022,2022-12-31,1530978258,43.61,
USB,2023,2023-01-31,1557993055,49.8,
USB,2023,2023-02-28,1557993055,47.73,
USB,2023,2023-03-31,1557993055,36.05,
USB,2023,2023-04-30,1557993055,34.28,
USB,2023,2023-05-31,1557993055,29.9,
USB,2023,2023-06-30,1557993055,33.04,
USB,2023,2023-07-31,1557993055,39.68,
USB,2023,2023-08-31,1557993055,36.53,
USB,2023,2023-09-30,1557993055,33.06,
USB,2023,2023-10-31,1557993055,31.88,
USB,2023,2023-11-30,1557993055,38.12,
USB,2023,2023-12-31,1557993055,43.28,
UVSP,2016,2016-01-31,28880200,19.68,
UVSP,2016,2016-02-29,28880200,19.09,
UVSP,2016,2016-03-31,28880200,19.51,
UVSP,2016,2016-04-30,28880200,19.74,
UVSP,2016,2016-05-31,28880200,20.19,
UVSP,2016,2016-06-30,28880200,21.02,
UVSP,2016,2016-07-31,28880200,21.09,
UVSP,2016,2016-08-31,28880200,23.34,
UVSP,2016,2016-09-30,28880200,23.36,
UVSP,2016,2016-10-31,28880200,23.75,
UVSP,2016,2016-11-30,28880200,28.55,
UVSP,2016,2016-12-31,28880200,30.9,
UVSP,2017,2017-01-31,28880200,28.15,
UVSP,2017,2017-02-28,28880200,27.85,
UVSP,2017,2017-03-31,28880200,25.9,
UVSP,2017,2017-04-30,28880200,30.3,
UVSP,2017,2017-05-31,28880200,27.55,
UVSP,2017,2017-06-30,28880200,29.95,
UVSP,2017,2017-07-31,28880200,30.5,
UVSP,2017,2017-08-31,28880200,29.15,
UVSP,2017,2017-09-30,28880200,32.0,
UVSP,2017,2017-10-31,28880200,29.3,
UVSP,2017,2017-11-30,28880200,28.1,
UVSP,2017,2017-12-31,28880200,28.05,
UVSP,2018,2018-01-31,28880200,28.0,
UVSP,2018,2018-02-28,28880200,27.4,
UVSP,2018,2018-03-31,28880200,27.7,
UVSP,2018,2018-04-30,28880200,28.75,
UVSP,2018,2018-05-31,28880200,29.1,
UVSP,2018,2018-06-30,28880200,27.5,
UVSP,2018,2018-07-31,28880200,27.3,
UVSP,2018,2018-08-31,28880200,28.5,
UVSP,2018,2018-09-30,28880200,26.45,
UVSP,2018,2018-10-31,28880200,24.96,
UVSP,2018,2018-11-30,28880200,25.5,
UVSP,2018,2018-12-31,28880200,21.57,
UVSP,2019,2019-01-31,28880200,23.49,
UVSP,2019,2019-02-28,28880200,26.51,
UVSP,2019,2019-03-31,28880200,24.46,
UVSP,2019,2019-04-30,28880200,25.22,
UVSP,2019,2019-05-31,28880200,23.88,
UVSP,2019,2019-06-30,28880200,26.26,
UVSP,2019,2019-07-31,28880200,27.46,
UVSP,2019,2019-08-31,28880200,25.31,
UVSP,2019,2019-09-30,28880200,25.51,
UVSP,2019,2019-10-31,28880200,25.75,
UVSP,2019,2019-11-30,28880200,26.11,
UVSP,2019,2019-12-31,28880200,26.78,
UVSP,2020,2020-01-31,28880200,24.84,
UVSP,2020,2020-02-29,28880200,23.4,
UVSP,2020,2020-03-31,28880200,16.32,
UVSP,2020,2020-04-30,28880200,17.7,
UVSP,2020,2020-05-31,28880200,16.44,
UVSP,2020,2020-06-30,28880200,16.14,
UVSP,2020,2020-07-31,28880200,15.29,
UVSP,2020,2020-08-31,28880200,16.09,
UVSP,2020,2020-09-30,28880200,14.37,
UVSP,2020,2020-10-31,28880200,15.86,
